acc,chain,code_string,condition,director,ent_type,generation,guess_time,markerPres,model,participant,phase,selected,target,terminator,trial,verb,vid_len,code_len
1.0,chain1,"Sing+1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,4,1.643089,y,,dyad1,testing,microphone,microphone,matcher,4.0,N,1.55945,2.0
1.0,chain1,"1hC<left>,2hLens",Interaction only,A,obj,4,1.267574,n,,dyad1,testing,camera,camera,matcher,6.0,N,2.325445,2.0
1.0,chain1,2hHandsBack,Interaction only,A,act,4,0.938617,n,,dyad1,testing,to make an arrest,to make an arrest,matcher,8.0,Y,1.266143,1.0
1.0,chain1,"1hPointSelf<self-repeated>,1hSing<left>",Interaction only,A,person,4,1.280096,y,,dyad1,testing,singer,singer,matcher,10.0,N,1.941808,2.0
1.0,chain1,1hSing<left>,Interaction only,A,act,4,1.314915,n,,dyad1,testing,to sing,to sing,matcher,12.0,Y,1.482836,1.0
1.0,chain1,1hCollar,Interaction only,A,person,4,1.270731,n,,dyad1,testing,vicar,vicar,matcher,14.0,N,1.421511,1.0
1.0,chain1,"2hOpenBook,1hFingerWag<repeated>",Interaction only,A,act,4,1.59103,n,,dyad1,testing,to preach,to preach,matcher,16.0,Y,2.325012,2.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<left>",Interaction only,A,loc,4,1.170671,y,,dyad1,testing,hair salon,hair salon,matcher,18.0,N,2.848842,2.0
1.0,chain1,"2hCamera<1Press-asymm>,1hPalm,1hPointatObj<atObj>",Interaction only,A,act,4,1.156138,n,,dyad1,testing,to take a photo,to take a photo,matcher,20.0,Y,2.789,3.0
1.0,chain1,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",Interaction only,A,person,4,1.866903,n,,dyad1,testing,hairdresser,hairdresser,matcher,22.0,N,1.628872,2.0
1.0,chain1,1hScissors<rightleft>,Interaction only,A,obj,4,1.826759,n,,dyad1,testing,scissors,scissors,matcher,24.0,N,1.358397,1.0
1.0,chain1,2hViolin<left-play>,Interaction only,A,loc,4,1.538738,n,,dyad1,testing,concert hall,concert hall,matcher,26.0,N,2.171108,1.0
1.0,chain1,2hTriangle<roof>,Interaction only,A,loc,4,1.243717,n,,dyad1,testing,church,church,matcher,28.0,N,1.594239,1.0
1.0,chain1,1hMustache,Interaction only,A,person,4,1.43595,n,,dyad1,testing,chef,chef,matcher,30.0,N,2.790752,1.0
1.0,chain1,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,A,person,4,1.366386,y,,dyad1,testing,photographer,photographer,matcher,32.0,N,2.22584,2.0
1.0,chain1,"2hBowl-Mix,1hPour<right>",Interaction only,A,act,4,1.651516,n,,dyad1,testing,to cook,to cook,matcher,34.0,Y,2.138171,2.0
1.0,chain1,2hScissors-Hold<front>,Interaction only,A,act,4,4.607133,n,,dyad1,testing,to give a haircut,to give a haircut,matcher,36.0,Y,3.136864,1.0
1.0,chain1,2hFists,Interaction only,A,obj,4,0.971157,n,,dyad1,testing,handcuffs,handcuffs,matcher,38.0,N,1.014474,1.0
1.0,chain1,"Look+1hPalm,1hPointatObj<atObj>",Interaction only,A,loc,4,3.426691,n,,dyad1,testing,restaurant,restaurant,matcher,40.0,N,2.394206,2.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,A,obj,4,0.962587,y,,dyad1,testing,frying pan,frying pan,matcher,42.0,N,1.69205,2.0
1.0,chain1,"2hOpenBook,2hPray,2hOpenBook",Interaction only,A,obj,4,2.867358,n,,dyad1,testing,bible,bible,matcher,44.0,N,2.066273,3.0
1.0,chain1,2hCoverEyes,Interaction only,A,loc,4,1.066481,n,,dyad1,testing,darkroom,darkroom,matcher,46.0,N,1.072236,1.0
1.0,chain1,2hSing<right>,Interaction only,B,act,4,1.704043,n,,dyad2,testing,to sing,to sing,matcher,1.0,Y,1.82463,1.0
1.0,chain1,"2hOpenBook,1hFingerWag<repeated>",Interaction only,B,act,4,1.693213,n,,dyad2,testing,to preach,to preach,matcher,3.0,Y,2.19288,2.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,B,obj,4,1.422537,y,,dyad2,testing,frying pan,frying pan,matcher,5.0,N,1.421845,2.0
1.0,chain1,"1hThumbSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,B,person,4,1.665955,y,,dyad2,testing,photographer,photographer,matcher,7.0,N,2.252165,2.0
1.0,chain1,"2hHat,1hKnock<right>",Interaction only,B,person,4,3.71057,n,,dyad2,testing,police officer,police officer,matcher,9.0,N,2.455439,2.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<rightleft>",Interaction only,B,loc,4,1.84864,n,,dyad2,testing,hair salon,hair salon,matcher,11.0,N,2.394914,2.0
1.0,chain1,2hFists,Interaction only,B,obj,4,1.444074,n,,dyad2,testing,handcuffs,handcuffs,matcher,13.0,N,1.451532,1.0
1.0,chain1,"1hPointSelf<self-repeated>,1hSing<right>",Interaction only,B,person,4,2.16915,y,,dyad2,testing,singer,singer,matcher,15.0,N,2.494351,2.0
1.0,chain1,"1hPointSelf<self-repeated>,2hScissors-HoldHair<right>",Interaction only,B,person,4,1.872851,y,,dyad2,testing,hairdresser,hairdresser,matcher,17.0,N,1.821616,2.0
1.0,chain1,"2hOpenBook,2hPray",Interaction only,B,obj,4,1.944775,n,,dyad2,testing,bible,bible,matcher,19.0,N,2.151097,2.0
1.0,chain1,"1hMicrophone,1hPointatObj<atObj>",Interaction only,B,obj,4,1.759165,n,,dyad2,testing,microphone,microphone,matcher,21.0,N,1.313572,2.0
1.0,chain1,2hMustache,Interaction only,B,person,4,2.032947,n,,dyad2,testing,chef,chef,matcher,23.0,N,0.976929,1.0
1.0,chain1,1hCloseDoor,Interaction only,B,loc,4,7.14411,n,,dyad2,testing,prison,prison,matcher,25.0,N,2.434157,1.0
1.0,chain1,1hCollar,Interaction only,B,person,4,1.603153,n,,dyad2,testing,vicar,vicar,matcher,27.0,N,1.440515,1.0
1.0,chain1,"2hOpenBook,1hPointatObj<atObj>+look",Interaction only,B,loc,4,4.120763,n,,dyad2,testing,restaurant,restaurant,matcher,29.0,N,2.258505,2.0
1.0,chain1,"2hCamera,2hLens",Interaction only,B,obj,4,2.121172,n,,dyad2,testing,camera,camera,matcher,31.0,N,2.022174,2.0
1.0,chain1,2hHandsBack,Interaction only,B,act,4,2.440636,n,,dyad2,testing,to make an arrest,to make an arrest,matcher,33.0,Y,1.18205,1.0
1.0,chain1,2hCoverEyes,Interaction only,B,loc,4,1.669514,n,,dyad2,testing,darkroom,darkroom,matcher,35.0,N,1.717225,1.0
1.0,chain1,2hBowl-Mix,Interaction only,B,act,4,4.305165,n,,dyad2,testing,to cook,to cook,matcher,37.0,Y,2.286699,1.0
1.0,chain1,2hViolin<left-play>,Interaction only,B,loc,4,1.625556,n,,dyad2,testing,concert hall,concert hall,matcher,39.0,N,1.163998,1.0
1.0,chain1,2hTriangle<small>,Interaction only,B,loc,4,3.033015,n,,dyad2,testing,church,church,matcher,41.0,N,1.177077,1.0
1.0,chain1,"1hPoint<front>,2hScissors-HoldHair<rightleft>",Interaction only,B,act,4,2.19302,n,,dyad2,testing,to give a haircut,to give a haircut,matcher,43.0,Y,2.357472,2.0
1.0,chain1,1hScissors<rightleft>,Interaction only,B,obj,4,1.784966,n,,dyad2,testing,scissors,scissors,matcher,45.0,N,1.285936,1.0
1.0,chain1,"2hCamera<1Press-asymm>,2hHold",Interaction only,B,act,4,2.544859,n,,dyad2,testing,to take a photo,to take a photo,matcher,47.0,Y,1.785533,2.0
1.0,chain1,2hScissors-Hold<front-repeated>,Interaction only,A,act,5,3.339304,n,,dyad1,testing,to give a haircut,to give a haircut,matcher,0.0,Y,2.662257,1.0
1.0,chain1,"1hC<left>,2hLens",Interaction only,A,obj,5,1.43483,n,,dyad1,testing,camera,camera,matcher,2.0,N,1.886907,2.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,A,obj,5,0.679839,n,,dyad1,testing,frying pan,frying pan,matcher,4.0,N,1.541832,2.0
1.0,chain1,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",Interaction only,A,person,5,1.794626,y,,dyad1,testing,hairdresser,hairdresser,matcher,6.0,N,1.852016,2.0
1.0,chain1,1hSing<left>,Interaction only,A,act,5,1.209901,n,,dyad1,testing,to sing,to sing,matcher,8.0,Y,1.342324,1.0
1.0,chain1,2hHandsBack,Interaction only,A,act,5,1.443108,n,,dyad1,testing,to make an arrest,to make an arrest,matcher,10.0,Y,1.189273,1.0
1.0,chain1,2hCoverEyes,Interaction only,A,loc,5,1.184833,n,,dyad1,testing,darkroom,darkroom,matcher,12.0,N,1.544024,1.0
1.0,chain1,1hMustache,Interaction only,A,person,5,1.468874,n,,dyad1,testing,chef,chef,matcher,14.0,N,1.551804,1.0
1.0,chain1,1hScissors<rightleft>,Interaction only,A,obj,5,1.322486,n,,dyad1,testing,scissors,scissors,matcher,16.0,N,1.48544,1.0
1.0,chain1,1hPalm<leftright>,Interaction only,A,loc,5,2.455229,n,,dyad1,testing,prison,prison,matcher,18.0,N,1.524867,1.0
1.0,chain1,2hViolin<left-play>,Interaction only,A,loc,5,1.051204,n,,dyad1,testing,concert hall,concert hall,matcher,20.0,N,1.134327,1.0
1.0,chain1,"1hKnock<right>,2hHat<unfinished>",Interaction only,A,person,5,2.431753,n,,dyad1,testing,police officer,police officer,matcher,22.0,N,1.635031,2.0
1.0,chain1,2hFists,Interaction only,A,obj,5,1.226226,n,,dyad1,testing,handcuffs,handcuffs,matcher,24.0,N,0.820693,1.0
1.0,chain1,"2hOpenBook,1hFingerWag<repeated>",Interaction only,A,act,5,1.154712,n,,dyad1,testing,to preach,to preach,matcher,26.0,Y,1.708997,2.0
1.0,chain1,"2hCamera<1Press-asymm>,1hPalm<right>",Interaction only,A,act,5,1.418598,n,,dyad1,testing,to take a photo,to take a photo,matcher,28.0,Y,2.065681,2.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<left>",Interaction only,A,loc,5,1.290542,y,,dyad1,testing,hair salon,hair salon,matcher,30.0,N,2.252646,2.0
1.0,chain1,2hTriangle<small>,Interaction only,A,loc,5,0.931586,n,,dyad1,testing,church,church,matcher,32.0,N,1.210938,1.0
1.0,chain1,"1hPointSelf<self-repeated>,1hSing<left>",Interaction only,A,person,5,1.509146,y,,dyad1,testing,singer,singer,matcher,34.0,N,1.62325,2.0
1.0,chain1,"1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,5,1.235225,y,,dyad1,testing,microphone,microphone,matcher,36.0,N,1.227771,2.0
1.0,chain1,1hCollar,Interaction only,A,person,5,1.345671,n,,dyad1,testing,vicar,vicar,matcher,38.0,N,1.695498,1.0
1.0,chain1,"2hOpenBook,2hPray",Interaction only,A,obj,5,2.691073,n,,dyad1,testing,bible,bible,matcher,40.0,N,2.64988,2.0
1.0,chain1,"Look<left>,1hPalm<left>,1hPointatObj<atObj>",Interaction only,A,loc,5,2.043331,n,,dyad1,testing,restaurant,restaurant,matcher,42.0,N,1.948307,3.0
1.0,chain1,"1hPointSelf<self-repeated>,1hC<1Press>",Interaction only,A,person,5,1.987162,y,,dyad1,testing,photographer,photographer,matcher,44.0,N,2.035452,2.0
1.0,chain1,2hBowl-Mix,Interaction only,A,act,5,1.331837,n,,dyad1,testing,to cook,to cook,matcher,46.0,Y,1.495587,1.0
1.0,chain1,2hHandsBack,Interaction only,B,act,5,1.906589,n,,dyad2,testing,to make an arrest,to make an arrest,matcher,1.0,Y,1.4493,1.0
1.0,chain1,2hViolin<left-play>,Interaction only,B,loc,5,1.668401,n,,dyad2,testing,concert hall,concert hall,matcher,3.0,N,1.224518,1.0
1.0,chain1,"1hHoldPan<shake>,1hPointatObj<atObj>",Interaction only,B,obj,5,1.472358,n,,dyad2,testing,frying pan,frying pan,matcher,5.0,N,1.124694,2.0
1.0,chain1,2hCoverEyes,Interaction only,B,loc,5,1.544777,n,,dyad2,testing,darkroom,darkroom,matcher,7.0,N,1.356548,1.0
1.0,chain1,"2hCamera<1Press-asymm>,2hHold",Interaction only,B,act,5,2.824634,n,,dyad2,testing,to take a photo,to take a photo,matcher,9.0,Y,1.550059,2.0
0.0,chain1,2hScissors-HoldHair<right>,Interaction only,B,act,5,7.321011,n,,dyad2,testing,hairdresser,to give a haircut,matcher,11.0,Y,2.230024,1.0
1.0,chain1,"1hKnock<right>,2hHat<unfinished>",Interaction only,B,person,5,2.090288,n,,dyad2,testing,police officer,police officer,matcher,13.0,N,1.868429,2.0
1.0,chain1,"2hOpenBook,2hPray",Interaction only,B,obj,5,1.053651,n,,dyad2,testing,bible,bible,matcher,15.0,N,1.784297,2.0
1.0,chain1,"2hOpenBook,1hFingerWag<repeated>",Interaction only,B,act,5,0.849412,n,,dyad2,testing,to preach,to preach,matcher,17.0,Y,1.464424,2.0
1.0,chain1,2hTriangle<small>,Interaction only,B,loc,5,2.83862,n,,dyad2,testing,church,church,matcher,19.0,N,0.931308,1.0
1.0,chain1,"2hPoint.Box<large>,2hScissors-HoldHair<right>",Interaction only,B,loc,5,1.88942,y,,dyad2,testing,hair salon,hair salon,matcher,21.0,N,2.083099,2.0
1.0,chain1,2hFists,Interaction only,B,obj,5,1.216739,n,,dyad2,testing,handcuffs,handcuffs,matcher,23.0,N,0.922698,1.0
1.0,chain1,1hCloseDoor,Interaction only,B,loc,5,1.714607,n,,dyad2,testing,prison,prison,matcher,25.0,N,1.614121,1.0
1.0,chain1,2hBowl-Mix,Interaction only,B,act,5,2.600448,n,,dyad2,testing,to cook,to cook,matcher,27.0,Y,1.119538,1.0
1.0,chain1,1hCollar,Interaction only,B,person,5,1.321134,n,,dyad2,testing,vicar,vicar,matcher,29.0,N,0.997986,1.0
1.0,chain1,1hScissors<rightleft>,Interaction only,B,obj,5,0.850459,n,,dyad2,testing,scissors,scissors,matcher,31.0,N,0.924849,1.0
1.0,chain1,2hSing<right>,Interaction only,B,act,5,1.072813,n,,dyad2,testing,to sing,to sing,matcher,33.0,Y,1.359914,1.0
1.0,chain1,"1hPointSelf<self-repeated>,1hScissors-Hair<right>",Interaction only,B,person,5,1.888616,y,,dyad2,testing,hairdresser,hairdresser,matcher,35.0,N,1.825037,2.0
1.0,chain1,2hMustache,Interaction only,B,person,5,1.00131,n,,dyad2,testing,chef,chef,matcher,37.0,N,0.982456,1.0
1.0,chain1,"1hPointSelf<self-repeated>,2hSing<right>",Interaction only,B,person,5,1.526074,y,,dyad2,testing,singer,singer,matcher,39.0,N,1.963135,2.0
1.0,chain1,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",Interaction only,B,person,5,1.01452,y,,dyad2,testing,photographer,photographer,matcher,41.0,N,2.218503,2.0
1.0,chain1,"2hOpenBook<right>,1hPointatObj<atObj>+Look",Interaction only,B,loc,5,1.401161,n,,dyad2,testing,restaurant,restaurant,matcher,43.0,N,1.36736,2.0
1.0,chain1,"1hMicrophone,1hPointatObj<atObj>",Interaction only,B,obj,5,3.973937,y,,dyad2,testing,microphone,microphone,matcher,45.0,N,1.221896,2.0
1.0,chain1,2hLens,Interaction only,B,obj,5,2.936964,n,,dyad2,testing,camera,camera,matcher,47.0,N,0.999837,1.0
,chain2,"2hMustache,2hHat,1hHoldPan<shake>,2hHoldPan<shake>*2,1hPour<left>",Interaction only,B,person,0,,n,,s25,,,chef,,,N,,5.0
,chain2,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look+nod, 2hDine",Interaction only,B,loc,0,,n,,s26,,,restaurant,,,N,,4.0
,chain2,"2hPan.Outline,2hHoldPan<shake>,(1hHoldPan<shake>,1hStir),2hHoldPan<toss>,2hHoldPan<toss>",Interaction only,A,obj,0,,n,,s3,,,frying pan,,,N,,6.0
,chain2,"1hHoldPan<leftcentre>,(1hHoldPan,1hFlame),1hPour<right>,1hPour<left>",Interaction only,B,act,0,,n,,s28,,,to cook,,,Y,,5.0
,chain2,"2hCollar,1hCross",Interaction only,B,person,0,,n,,s29,,,vicar,,,N,,2.0
,chain2,"1hOpenDoor+look,2hPray,1hCross,2hPray",Interaction only,B,loc,0,,y,,s30,,,church,,,N,,4.0
,chain2,"2hOpenBook,2hCross,2hOpenBook",Interaction only,A,obj,0,,n,,s7,,,bible,,,N,,3.0
,chain2,"1hFingerWag<right,repeated>",Interaction only,A,act,0,,n,,s8,,,to preach,,,Y,,2.0
,chain2,"Wink+2hCamera<symm,1Press>",Interaction only,B,person,0,,n,,s33,,,photographer,,,N,,2.0
,chain2,"2hPalm.Feel<centre,repeated>+look",Interaction only,A,loc,0,,n,,s10,,,darkroom,,,N,,2.0
,chain2,"2hCamera<symm,pressRepeated*4>,2hCamera,2hLens<twist,repeated>",Interaction only,B,obj,0,,n,,s35,,,camera,,,N,,5.0
,chain2,"2hCamera<asymm,1Press>",Interaction only,A,act,0,,n,,s12,,,to take a photo,,,Y,,2.0
,chain2,"1hSing<right>,1hSing<right>",Interaction only,A,person,0,,n,,s13,,,singer,,,N,,2.0
,chain2,"2hViolin<play>,2hTrumpet<play>,2hDrums<play>,2hGuitar<play>",Interaction only,A,loc,0,,n,,s14,,,concert hall,,,N,,4.0
,chain2,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",Interaction only,A,obj,0,,y,,s15,,,microphone,,,N,,3.0
,chain2,"Sing,1hSing,(1hPalm,1hPoint<read>),1hSing",Interaction only,B,act,0,,n,,s40,,,to sing,,,Y,,5.0
,chain2,"2hBrush-Hold<centre,repeated>,2hScissors-Hold<centre>",Interaction only,B,person,0,,n,,s41,,,hairdresser,,,N,,3.0
,chain2,"2hScissors-HoldHair<left>,2hFluff,2hHair.Feel",Interaction only,B,loc,0,,n,,s42,,,hair salon,,,N,,3.0
,chain2,"(1Palm.Fist,1hScissors),1hScissors<hold>",Interaction only,A,obj,0,,n,,s19,,,scissors,,,N,,3.0
,chain2,"1hScissors,2hScissors-HoldHair<left>,2hScissors-HoldHair<left>*2",Interaction only,A,act,0,,n,,s20,,,to give a haircut,,,Y,,3.0
,chain2,"Frown+1hPoint.Knock<right>,1hBadge<left>, 1hPoint.Knock<right>,2hHat,1hKnock<right>,1hFist",Interaction only,A,person,0,,n,,s21,,,police officer,,,N,,6.0
,chain2,"1hPalm<rightleft>,2hHoldBars,look,2hHoldBars<shake>",Interaction only,A,loc,0,,n,,s22,,,prison,,,N,,4.0
,chain2,"2hWristHold<left>,2hWristHold<right>,2hFists.wristsTogether",Interaction only,B,obj,0,,n,,s47,,,handcuffs,,,N,,3.0
,chain2,"2hGun<left>,2hRun<left>,2hPull,2hWristHold<left>,2hWristHold<right>,2hwrists.Together",Interaction only,A,act,0,,n,,s24,,,to make an arrest,,,Y,,6.0
0.0,chain2,"1hFingerWag<repeated>,1hStop<right>",Interaction only,A,act,1,3.267343,n,,dyad3,testing,police officer,to make an arrest,matcher,0.0,Y,5.153915,2.0
0.0,chain2,"2hSing<right>,2hRoof,2hSing<right>",Interaction only,A,loc,1,0.442702,y,,dyad3,testing,singer,concert hall,director,2.0,N,5.72909,3.0
1.0,chain2,2hSing<right>,Interaction only,A,person,1,0.42042,n,,dyad3,testing,singer,singer,director,4.0,N,2.9255,1.0
1.0,chain2,"1hScissors<rightleft>,1hPointatObj<atObj-repeated>",Interaction only,A,obj,1,0.860047,y,,dyad3,testing,scissors,scissors,director,6.0,N,2.746193,2.0
1.0,chain2,"2hHat,1hChop,2hBowl-Mix",Interaction only,A,person,1,2.220083,n,,dyad3,testing,chef,chef,matcher,8.0,N,3.744053,3.0
1.0,chain2,"2hScissors-HoldHair<left-repeated>,2hScissors-HoldHair<right-beard>",Interaction only,A,act,1,1.267642,n,,dyad3,testing,to give a haircut,to give a haircut,director,10.0,Y,5.266783,2.0
1.0,chain2,"2hHoldWrist<left>,2hHoldWrist<right>",Interaction only,A,obj,1,0.970527,n,,dyad3,testing,handcuffs,handcuffs,matcher,12.0,N,2.179275,2.0
1.0,chain2,2hHoldBars+Sad,Interaction only,A,loc,1,4.021374,n,,dyad3,testing,prison,prison,matcher,14.0,N,1.641644,1.0
0.0,chain2,"2hOpenBook,1hOpenDoor+look,2hCross",Interaction only,A,person,1,1.659408,n,,dyad3,testing,church,vicar,matcher,16.0,N,4.637863,3.0
1.0,chain2,"2hCamera<1Press-symm>,2hLens",Interaction only,A,obj,1,2.459077,n,,dyad3,testing,camera,camera,matcher,18.0,N,2.225031,2.0
0.0,chain2,"2hBowl-Mix,1hPour<right>,1hPour<left>",Interaction only,A,act,1,1.283387,n,,dyad3,testing,to give a haircut,to cook,matcher,20.0,Y,2.795874,3.0
1.0,chain2,1hFingerWag<repeated>,Interaction only,A,act,1,1.627514,n,,dyad3,testing,to preach,to preach,matcher,22.0,Y,1.84452,1.0
1.0,chain2,"2hPan.Outline,2hHoldPan<shake-toss>",Interaction only,A,obj,1,1.49082,n,,dyad3,testing,frying pan,frying pan,matcher,24.0,N,2.5486,2.0
0.0,chain2,2hScissors-HoldHair<left>,Interaction only,A,person,1,1.133348,n,,dyad3,testing,to give a haircut,hairdresser,matcher,26.0,N,2.476019,1.0
1.0,chain2,"2hOpenBook,2hCross",Interaction only,A,obj,1,1.659185,n,,dyad3,testing,bible,bible,matcher,28.0,N,2.340234,2.0
1.0,chain2,"1hHair<left>,1hHair<right>,2hSpace,2hScissors-HoldHair<left>,1hScissors<front>",Interaction only,A,loc,1,2.835539,y,,dyad3,testing,hair salon,hair salon,matcher,30.0,N,5.789027,5.0
1.0,chain2,"Sing+1hMicrophone,1hPointatObj<atObj>",Interaction only,A,obj,1,15.313727,y,,dyad3,testing,microphone,microphone,matcher,32.0,N,1.674835,2.0
1.0,chain2,"1hPointSelf<self-repeated>,2hCamera<PressRepeated-symm>",Interaction only,A,person,1,1.10812,y,,dyad3,testing,photographer,photographer,matcher,34.0,N,2.685533,2.0
0.0,chain2,1hSing<right>,Interaction only,A,act,1,2.58545,n,,dyad3,testing,singer,to sing,matcher,36.0,Y,2.308841,1.0
1.0,chain2,2hCamera<1Press-symm>,Interaction only,A,act,1,5.254344,n,,dyad3,testing,to take a photo,to take a photo,director,38.0,Y,2.347771,1.0
1.0,chain2,"2hPoint.Roof,2hCross",Interaction only,A,loc,1,1.210831,y,,dyad3,testing,church,church,matcher,40.0,N,2.86141,2.0
1.0,chain2,Squint+2hFeel<repeated>,Interaction only,A,loc,1,1.082631,n,,dyad3,testing,darkroom,darkroom,matcher,42.0,N,1.960012,1.0
1.0,chain2,"1hDine,1hWave+look",Interaction only,A,loc,1,3.656399,n,,dyad3,testing,restaurant,restaurant,matcher,44.0,N,2.425684,2.0
1.0,chain2,"1hFingerWag,1hStop<right>,2hHat,1hPoint<front>",Interaction only,A,person,1,2.229055,n,,dyad3,testing,police officer,police officer,matcher,46.0,N,3.824451,4.0
0.0,chain2,2hScissors-Hold<front-repeated>,Interaction only,B,loc,1,5.708065,n,,dyad4,testing,scissors,hair salon,director,1.0,N,7.564469,1.0
1.0,chain2,"2hSing<right>,2hBox,2hSing<right>",Interaction only,B,loc,1,0.337892,y,,dyad4,testing,concert hall,concert hall,matcher,3.0,N,5.182073,3.0
0.0,chain2,"2hCircle,2hScissors-Hold<front>",Interaction only,B,person,1,0.932836,n,,dyad4,testing,to give a haircut,hairdresser,director,5.0,N,5.520822,2.0
1.0,chain2,2hSing,Interaction only,B,act,1,1.650546,n,,dyad4,testing,to sing,to sing,director,7.0,Y,3.193811,1.0
1.0,chain2,"2hHat,2hBowl-Mix",Interaction only,B,person,1,1.035346,n,,dyad4,testing,chef,chef,director,9.0,N,4.455711,2.0
1.0,chain2,2hScissors-HoldHair<right-repeated>,Interaction only,B,act,1,0.338027,n,,dyad4,testing,to give a haircut,to give a haircut,director,11.0,Y,5.625644,1.0
1.0,chain2,"2hOpenBook<right>,2hCross",Interaction only,B,obj,1,0.345613,n,,dyad4,testing,bible,bible,director,13.0,N,3.422142,2.0
1.0,chain2,1hFingerWag<repeated>,Interaction only,B,act,1,2.58717,n,,dyad4,testing,to preach,to preach,director,15.0,Y,2.223273,1.0
1.0,chain2,2hCamera<1Press-asymm>,Interaction only,B,act,1,1.385446,n,,dyad4,testing,to take a photo,to take a photo,director,17.0,Y,3.322884,1.0
1.0,chain2,"2hBuilding.Outline,2hCross",Interaction only,B,loc,1,4.833715,y,,dyad4,testing,church,church,director,19.0,N,4.070128,2.0
1.0,chain2,"2hSing,1hPointSelf<self-repeated>",Interaction only,B,person,1,10.123424,y,,dyad4,testing,singer,singer,director,21.0,N,4.03284,2.0
1.0,chain2,2hFeel<sides>,Interaction only,B,loc,1,0.426877,n,,dyad4,testing,darkroom,darkroom,matcher,23.0,N,2.44314,1.0
1.0,chain2,"2hCamera,2hLens",Interaction only,B,obj,1,1.072955,n,,dyad4,testing,camera,camera,director,25.0,N,2.951207,2.0
1.0,chain2,"1hPan.Outline,1hHoldPan<shake-toss>",Interaction only,B,obj,1,0.225295,n,,dyad4,testing,frying pan,frying pan,director,27.0,N,3.783401,2.0
1.0,chain2,"2hHoldWrist<left>,2hHoldWrist<right>",Interaction only,B,obj,1,0.402758,n,,dyad4,testing,handcuffs,handcuffs,matcher,29.0,N,2.589687,2.0
1.0,chain2,"1hMicrophone,1hPointatObj<atObj>",Interaction only,B,obj,1,0.320993,n,,dyad4,testing,microphone,microphone,director,31.0,N,3.360244,2.0
1.0,chain2,"1hKnock<right>,2hHat",Interaction only,B,person,1,0.370599,n,,dyad4,testing,police officer,police officer,matcher,33.0,N,2.42963,2.0
